Order_Item_ID,Order_ID,Product_ID,Quantity,Price_INR,Discount_INR,Total_Amount_INR,Order_Item_Date,Category_ID,Subcategory_ID,Store_ID,Supplier_ID,Offer_ID
1181,1112,235,3,3972.33,407.75,11509.24,2024-08-01,1,2,77,13,
1182,346,66,2,4976.78,262.65,9690.91,2024-09-30,7,17,39,15,5.0
1183,83,6,1,290.2,106.68,183.51999999999998,2024-09-29,2,41,62,22,14.0
1184,773,225,2,1816.2,444.31,3188.09,2024-03-15,7,20,92,34,7.0
1185,410,283,1,4606.24,281.73,4324.51,2024-06-04,7,39,92,35,
1186,534,196,4,3685.37,183.05,14558.43,2024-05-13,10,42,76,4,13.0
1187,322,280,3,3663.4,160.83,10829.37,2024-07-06,5,50,29,40,5.0
1188,997,148,3,4173.79,121.45,12399.919999999998,2024-04-16,6,38,52,25,3.0
1189,191,1,5,2013.89,317.73,9751.720000000001,2024-03-03,1,10,18,41,14.0
1190,1086,275,3,4343.06,242.93,12786.25,2024-04-26,9,28,43,46,
1191,1099,162,2,2916.97,157.69,5676.25,2024-07-02,4,34,4,8,
1192,389,197,3,4333.36,113.68,12886.399999999998,2024-02-21,5,38,97,35,
1193,507,109,3,3202.42,151.12,9456.14,2024-08-08,7,23,47,17,19.0
1194,679,65,3,244.84,108.49,626.03,2024-01-31,3,36,85,15,19.0
1195,485,259,4,4979.95,307.62,19612.18,2024-02-14,4,21,3,32,
1196,757,167,4,2456.52,62.72,9763.36,2024-05-14,5,14,16,8,14.0
1197,748,131,5,1413.97,78.2,6991.650000000001,2024-07-12,9,22,34,3,1.0
1198,82,236,1,711.7,324.33,387.37000000000006,2024-04-18,10,37,14,38,2.0
1199,839,204,5,1639.72,104.53,8094.070000000001,2024-01-07,1,42,61,3,
1200,271,173,4,3467.74,418.72,13452.24,2024-05-12,4,50,70,38,
1201,514,276,4,2431.75,310.17,9416.83,2024-06-20,7,38,82,20,18.0
1202,655,268,3,2152.94,76.81,6382.009999999999,2024-03-14,10,9,54,32,
1203,399,87,1,4566.63,391.12,4175.51,2024-06-13,4,1,31,2,
1204,1034,231,5,1129.77,103.78,5545.070000000001,2024-07-25,9,50,11,45,
1205,696,285,2,290.11,471.53,108.69000000000005,2024-04-30,3,32,45,44,14.0
1206,554,144,4,3587.82,315.97,14035.310000000001,2024-06-16,8,3,46,20,13.0
1207,531,5,1,3725.24,245.48,3479.7599999999998,2024-02-06,6,21,48,27,
1208,1027,168,2,1658.09,283.09,3033.0899999999997,2024-03-22,6,19,9,29,
1209,207,5,1,1202.33,23.57,1178.76,2024-06-27,10,50,55,26,
1210,1165,2,1,2864.45,323.29,2541.16,2024-06-07,6,35,61,4,
1211,960,190,4,244.13,269.17,707.3499999999999,2024-01-15,7,31,100,46,16.0
1212,233,49,5,2711.66,367.29,13191.009999999998,2024-03-26,2,48,85,27,15.0
1213,690,257,3,1618.87,304.82,4551.79,2024-08-12,8,36,9,37,1.0
1214,164,82,4,358.99,477.97,957.99,2024-04-16,8,43,64,14,
1215,17,239,4,1087.7,439.04,3911.76,2024-09-13,9,26,37,35,
1216,230,4,1,4431.83,147.0,4284.83,2024-04-29,9,47,95,19,
1217,595,289,2,288.19,390.81,185.57,2024-08-17,3,38,97,49,
1218,359,182,3,2956.5,140.42,8729.08,2024-04-19,9,34,100,8,
1219,888,264,4,2016.98,49.41,8018.51,2024-10-06,9,15,37,41,
1220,669,253,3,574.96,104.01,1620.8700000000001,2024-08-05,2,25,71,24,
1221,903,107,3,677.35,145.41,1886.64,2024-08-02,2,21,13,33,10.0
1222,569,79,1,2048.28,447.26,1601.0200000000002,2024-02-27,2,27,58,13,
1223,970,250,1,4015.72,419.05,3596.6699999999996,2024-02-11,10,38,32,17,
1224,714,17,5,2257.81,188.12,11100.929999999998,2024-04-25,9,28,4,10,11.0
1225,206,53,1,424.43,485.83,-61.39999999999998,2024-01-24,7,45,94,42,
1226,14,4,5,1780.14,270.09,8630.61,2024-02-05,3,37,5,27,
1227,160,7,3,3601.14,281.65,10521.77,2024-05-17,6,39,72,38,
1228,417,237,4,1276.86,329.89,4777.549999999999,2024-03-01,8,33,27,47,12.0
1229,246,253,5,608.92,171.81,2872.79,2024-03-16,9,18,5,25,20.0
1230,37,245,3,2551.12,8.61,7644.75,2024-02-09,7,25,33,37,1.0
1231,35,124,1,1518.28,12.54,1505.74,2024-04-28,6,30,33,26,
1232,1182,207,1,2555.55,32.94,2522.61,2024-07-23,5,45,45,15,11.0
1233,609,102,1,3366.32,334.07,3032.25,2024-07-19,1,2,29,34,17.0
1234,131,229,2,4495.14,388.95,8601.33,2024-02-27,9,30,76,38,15.0
1235,976,106,5,4490.27,358.83,22092.52,2024-05-28,2,50,59,50,
1236,874,5,3,586.53,247.29,1512.3,2024-06-10,5,29,53,36,6.0
1237,703,262,3,3468.34,7.22,10397.800000000001,2024-07-17,10,4,80,46,6.0
1238,1088,45,1,1353.24,478.51,874.73,2024-05-01,3,5,53,36,
1239,158,63,3,2850.89,101.81,8450.86,2024-06-23,2,17,47,2,8.0
1240,421,137,3,103.35,129.5,180.54999999999995,2024-04-24,8,11,68,18,
1241,596,2,1,4161.52,274.87,3886.6500000000005,2024-07-14,4,21,47,39,
1242,481,17,2,4205.97,477.12,7934.820000000001,2024-04-24,10,42,14,3,
1243,1022,175,3,1221.53,310.6,3353.9900000000002,2024-09-05,4,16,33,47,
1244,627,40,3,2477.18,0.93,7430.609999999999,2024-03-30,8,25,43,5,4.0
1245,739,87,2,823.78,348.88,1298.6799999999998,2024-07-11,3,45,82,15,2.0
1246,1166,16,5,612.28,230.18,2831.22,2024-04-15,4,6,63,46,
1247,454,87,4,220.41,130.34,751.3,2024-05-29,9,4,27,11,5.0
1248,597,106,5,1701.92,484.29,8025.31,2024-09-29,4,1,18,23,
1249,450,282,3,3098.43,426.7,8868.589999999998,2024-01-10,4,19,35,8,
1250,26,276,5,2225.15,337.52,10788.23,2024-05-07,5,30,75,14,16.0
1251,1010,149,3,3760.76,1.24,11281.04,2024-08-04,7,21,24,35,
1252,558,131,3,3602.04,164.94,10641.179999999998,2024-06-27,9,38,3,46,17.0
1253,400,164,2,1395.42,485.74,2305.1000000000004,2024-04-29,9,13,69,6,17.0
1254,1168,208,1,343.17,324.92,18.25,2024-07-02,1,50,82,36,
1255,807,95,4,3753.68,493.72,14521.0,2024-01-28,1,32,16,2,
1256,300,115,5,1431.05,350.16,6805.09,2024-04-29,10,1,56,28,
1257,411,107,3,4088.93,470.73,11796.06,2024-02-12,2,47,3,24,7.0
1258,49,9,2,3059.78,446.94,5672.620000000001,2024-07-12,2,12,20,39,
1259,601,236,3,4383.42,210.77,12939.49,2024-01-21,10,42,75,21,
1260,1052,75,1,3279.57,10.22,3269.3500000000004,2024-03-19,8,12,69,29,9.0
1261,510,87,5,4928.31,94.6,24546.950000000004,2024-02-10,10,32,91,37,
1262,165,94,1,4086.85,172.33,3914.52,2024-10-05,1,21,53,4,
1263,785,155,3,835.31,433.75,2072.18,2024-03-13,1,16,46,41,10.0
1264,429,34,1,2661.74,77.05,2584.6899999999996,2024-08-12,4,39,87,42,
1265,362,95,4,1452.3,459.8,5349.4,2024-03-13,10,43,17,45,
1266,50,34,3,2448.13,463.88,6880.51,2024-01-18,5,16,49,14,6.0
1267,218,129,5,2869.81,267.61,14081.439999999999,2024-08-08,7,22,36,20,
1268,490,162,5,1654.61,333.96,7939.089999999999,2024-07-14,4,15,92,39,
1269,735,98,2,272.01,415.5,128.51999999999998,2024-04-13,4,30,47,2,
1270,993,191,5,2939.23,84.61,14611.539999999999,2024-08-10,8,15,6,24,12.0
1271,436,243,1,1220.9,246.7,974.2,2024-01-21,6,8,46,19,10.0
1272,740,212,4,4012.91,117.9,15933.74,2024-02-20,1,4,85,47,14.0
1273,1024,208,5,4770.27,165.5,23685.850000000002,2024-08-21,2,13,42,38,11.0
1274,1149,50,2,3998.11,56.6,7939.62,2024-01-29,5,40,21,46,
1275,825,34,3,1825.63,425.63,5051.26,2024-09-02,3,12,54,10,2.0
1276,733,126,5,3136.29,90.94,15590.51,2024-06-26,10,6,77,37,
1277,194,195,3,4376.07,42.18,13086.029999999999,2024-03-30,10,5,90,4,
1278,636,94,1,4435.06,60.57,4374.490000000001,2024-05-17,3,2,70,7,
1279,1039,64,1,159.87,151.76,8.110000000000014,2024-08-28,4,35,35,37,
1280,107,216,5,4669.13,95.95,23249.7,2024-06-04,2,6,35,13,
1281,632,224,2,423.34,158.2,688.48,2024-06-05,4,44,96,9,
1282,107,176,5,2033.75,181.13,9987.62,2024-09-17,10,41,47,21,
1283,863,285,4,4765.32,50.03,19011.25,2024-09-17,3,18,54,7,11.0
1284,760,255,2,2484.47,363.85,4605.089999999999,2024-02-21,10,2,84,24,
1285,17,73,4,1728.57,364.81,6549.469999999999,2024-07-07,2,8,44,18,
1286,859,41,5,2560.51,284.59,12517.960000000001,2024-08-24,5,12,98,6,11.0
1287,134,92,2,4783.45,454.25,9112.65,2024-03-27,3,17,19,41,
1288,985,248,2,639.88,400.04,879.72,2024-02-02,9,22,95,39,4.0
1289,1086,25,4,1996.03,284.24,7699.88,2024-07-23,4,37,74,39,3.0
1290,67,223,4,2213.34,67.43,8785.93,2024-06-15,7,36,100,33,
1291,230,36,3,4388.16,84.72,13079.76,2024-07-01,9,48,95,28,
1292,366,76,1,289.09,386.56,-97.47000000000003,2024-06-05,2,31,75,32,
1293,358,199,5,3077.37,275.14,15111.71,2024-03-31,10,37,66,50,17.0
1294,1126,192,3,686.88,98.44,1962.1999999999998,2024-05-23,2,37,76,8,1.0
1295,1197,200,3,1122.31,344.2,3022.73,2024-04-22,5,42,52,37,9.0
1296,861,73,5,410.13,180.65,1870.0,2024-03-07,5,20,76,20,18.0
1297,611,25,3,3899.98,331.88,11368.060000000001,2024-06-15,4,24,49,13,8.0
1298,520,16,5,4295.3,205.72,21270.78,2024-03-31,4,43,63,44,
1299,687,54,4,1223.72,457.71,4437.17,2024-06-04,1,9,35,30,
1300,487,48,1,2349.8,89.43,2260.3700000000003,2024-05-15,1,48,60,48,15.0
1301,249,266,4,4511.95,429.28,17618.52,2024-10-03,4,23,65,36,
1302,33,192,5,2696.85,301.43,13182.82,2024-04-18,7,37,53,29,
1303,354,111,1,1364.48,249.13,1115.35,2024-09-13,7,31,84,8,
1304,185,186,4,2612.28,242.54,10206.58,2024-06-08,1,32,59,19,
1305,773,269,3,2108.78,78.75,6247.59,2024-08-06,1,49,34,33,
1306,287,145,1,3835.71,45.52,3790.19,2024-05-25,5,18,66,24,20.0
1307,847,274,5,399.22,334.87,1661.23,2024-08-11,6,18,82,21,
1308,1078,152,1,640.73,34.82,605.91,2024-08-16,3,14,18,14,20.0
1309,91,115,1,3919.52,486.21,3433.31,2024-06-27,8,48,35,41,13.0
1310,229,31,3,680.07,333.63,1706.58,2024-01-01,8,38,8,43,6.0
1311,407,271,4,988.77,161.97,3793.11,2024-09-03,10,22,60,44,5.0
1312,655,71,5,4300.82,466.1,21038.0,2024-08-07,10,32,82,46,
1313,53,23,3,642.99,182.84,1746.13,2024-03-14,10,43,77,10,
1314,979,116,5,789.8,348.65,3600.35,2024-04-06,5,16,84,27,
1315,1056,131,3,967.46,89.65,2812.73,2024-07-21,8,22,46,15,
1316,29,216,2,244.12,158.77,329.47,2024-03-18,4,17,88,13,17.0
1317,848,264,1,1052.6,490.4,562.1999999999999,2024-05-13,4,40,91,12,
1318,376,44,3,906.09,201.45,2516.82,2024-02-20,9,45,87,29,11.0
1319,553,284,2,724.15,261.46,1186.84,2024-03-24,3,49,89,13,17.0
1320,52,176,4,4822.7,259.84,19030.96,2024-07-19,5,46,82,28,
1321,709,228,4,4730.9,494.38,18429.219999999998,2024-06-19,4,1,41,25,
1322,506,281,5,862.88,284.77,4029.6299999999997,2024-08-23,4,30,14,1,6.0
1323,536,186,4,2105.11,85.35,8335.09,2024-08-18,5,42,22,4,
1324,409,286,5,4472.81,432.09,21931.960000000003,2024-10-02,8,4,97,31,12.0
1325,195,243,3,2520.07,243.96,7316.250000000001,2024-05-01,10,26,79,34,
1326,915,160,4,4334.63,393.6,16944.920000000002,2024-01-14,3,40,62,31,
1327,125,49,3,3408.11,103.63,10120.7,2024-07-26,9,25,72,24,12.0
1328,85,1,3,1389.96,98.76,4071.12,2024-10-02,4,22,26,18,3.0
1329,22,279,1,3001.36,247.81,2753.55,2024-08-25,2,10,42,46,13.0
1330,431,118,4,3928.99,240.14,15475.82,2024-01-11,5,29,24,30,
1331,540,242,4,3214.34,302.19,12555.17,2024-09-18,8,38,25,16,17.0
1332,842,48,4,905.92,115.2,3508.48,2024-03-17,9,9,58,33,
1333,467,244,3,2933.19,451.45,8348.119999999999,2024-07-06,1,48,54,10,
1334,11,106,1,1462.29,151.72,1310.57,2024-02-29,2,47,15,5,6.0
1335,1158,205,3,3710.02,142.64,10987.42,2024-01-01,8,11,41,48,4.0
1336,154,194,5,1246.98,143.44,6091.46,2024-03-29,9,10,65,43,
1337,618,3,5,1319.26,16.55,6579.75,2024-05-28,1,24,90,35,20.0
1338,21,21,4,1308.35,216.07,5017.33,2024-06-27,10,46,40,18,19.0
1339,10,71,1,4738.05,188.73,4549.320000000001,2024-05-14,6,14,34,35,
1340,138,151,4,1235.93,370.16,4573.56,2024-06-27,7,30,30,42,
1341,500,201,1,3078.28,166.07,2912.21,2024-01-10,1,50,18,24,
1342,448,85,5,166.11,362.21,468.3400000000001,2024-09-14,2,44,18,35,14.0
1343,54,57,4,2145.63,38.31,8544.210000000001,2024-01-28,9,34,12,33,2.0
1344,999,222,1,2965.62,178.4,2787.22,2024-03-12,7,4,43,8,19.0
1345,161,234,5,1243.67,102.31,6116.04,2024-09-05,9,50,1,45,14.0
1346,920,46,2,210.17,11.66,408.67999999999995,2024-01-17,10,37,42,49,11.0
1347,874,37,5,2268.35,242.94,11098.81,2024-03-06,9,13,76,3,2.0
1348,752,81,3,1837.99,335.83,5178.14,2024-01-17,8,23,11,13,7.0
1349,574,50,4,4915.79,108.06,19555.1,2024-02-24,1,16,38,30,
1350,840,140,5,2127.98,151.47,10488.43,2024-09-21,6,3,69,9,
1351,412,8,5,2969.84,365.46,14483.740000000002,2024-04-12,2,9,25,47,
1352,173,32,5,2063.82,291.46,10027.640000000001,2024-06-06,8,41,62,42,7.0
1353,386,145,3,2880.49,273.64,8367.83,2024-10-07,6,1,43,25,
1354,470,89,4,802.25,379.28,2829.7200000000003,2024-02-09,9,38,67,35,20.0
1355,426,42,4,950.58,399.95,3402.3700000000003,2024-05-24,1,34,98,4,
1356,692,158,2,1109.91,18.81,2201.01,2024-02-02,6,31,86,48,17.0
1357,142,28,4,2666.29,315.83,10349.33,2024-06-17,3,10,94,31,
1358,781,286,3,471.75,293.49,1121.76,2024-03-31,10,49,20,6,
1359,609,123,1,1358.74,75.48,1283.26,2024-03-06,10,14,30,12,20.0
1360,409,130,2,890.59,72.8,1708.38,2024-05-04,6,2,32,4,10.0
1361,498,239,4,1032.63,342.52,3788.0000000000005,2024-01-08,1,17,84,37,
1362,332,271,4,503.74,225.42,1789.54,2024-01-17,5,43,94,29,
1363,751,31,4,3880.74,240.83,15282.13,2024-10-03,1,41,73,41,19.0
1364,1065,66,1,4960.42,125.12,4835.3,2024-04-02,10,43,65,30,
1365,884,22,5,3532.3,266.72,17394.78,2024-04-16,10,37,34,44,20.0
1366,1174,254,5,3519.02,302.25,17292.85,2024-08-22,9,28,36,18,
1367,55,13,5,873.99,415.64,3954.31,2024-05-09,2,8,52,15,18.0
1368,413,122,1,4492.84,212.99,4279.85,2024-06-05,6,33,23,46,11.0
1369,6,129,5,593.97,376.04,2593.8100000000004,2024-08-10,6,47,59,16,12.0
1370,150,54,3,1874.46,467.24,5156.14,2024-02-08,9,1,59,17,
1371,629,298,4,3781.52,102.74,15023.34,2024-04-19,2,39,67,11,17.0
1372,911,270,3,2629.52,30.97,7857.589999999999,2024-04-28,10,50,75,49,
1373,1071,268,3,3038.11,211.76,8902.57,2024-01-17,8,26,12,42,7.0
1374,471,67,1,1440.83,312.81,1128.02,2024-02-19,2,2,59,34,
1375,1041,108,3,2106.45,154.32,6165.03,2024-08-26,10,10,86,30,
1376,224,135,4,540.09,157.43,2002.93,2024-09-21,4,27,9,41,18.0
1377,839,256,2,2737.65,87.93,5387.37,2024-04-22,5,30,46,7,
1378,155,207,1,117.61,118.19,-0.5799999999999983,2024-04-06,5,13,59,5,
1379,515,128,3,4652.3,467.06,13489.840000000002,2024-09-05,2,13,9,25,6.0
1380,311,9,4,1369.29,486.25,4990.91,2024-01-20,9,45,43,6,2.0
1381,659,191,2,2168.15,327.8,4008.5,2024-01-30,9,2,40,41,14.0
1382,961,153,2,1827.97,429.24,3226.7,2024-09-30,2,16,41,7,9.0
1383,1058,169,1,4213.21,284.24,3928.9700000000003,2024-07-30,4,3,66,24,
1384,775,177,1,3778.86,343.58,3435.28,2024-05-22,4,26,95,37,
1385,9,152,5,4379.05,70.02,21825.23,2024-05-25,7,3,92,35,
1386,102,48,3,683.96,381.81,1670.0700000000002,2024-02-22,6,40,7,12,
1387,1198,293,4,4726.97,12.12,18895.760000000002,2024-09-03,10,35,29,45,
1388,432,26,5,259.86,224.18,1075.1200000000001,2024-02-27,2,23,53,5,
1389,583,153,2,3188.32,418.34,5958.3,2024-07-17,2,7,38,49,14.0
1390,1047,108,4,1180.2,304.06,4416.74,2024-05-05,8,41,65,5,11.0
1391,552,82,2,1299.85,425.67,2174.0299999999997,2024-07-01,3,46,27,14,20.0
1392,336,72,3,1427.64,49.78,4233.14,2024-06-07,2,15,54,48,
1393,28,245,4,2740.45,469.45,10492.349999999999,2024-04-30,4,3,34,29,6.0
1394,755,53,1,674.57,199.99,474.58000000000004,2024-03-10,6,19,92,10,
1395,170,207,5,3259.87,180.57,16118.779999999999,2024-05-20,9,36,71,6,
1396,990,217,1,2990.38,373.44,2616.94,2024-08-28,3,33,43,18,
1397,805,45,5,4792.64,340.98,23622.22,2024-02-23,5,48,23,23,
1398,9,210,4,2130.09,197.21,8323.150000000001,2024-08-28,10,15,58,50,
1399,91,98,5,3335.11,220.58,16454.969999999998,2024-07-14,5,24,20,28,
1400,359,113,4,4603.36,24.31,18389.129999999997,2024-03-24,8,22,61,10,20.0
1401,368,114,4,2194.93,347.84,8431.88,2024-07-24,3,4,5,34,
1402,1169,286,2,1835.91,90.4,3581.42,2024-08-26,7,39,62,20,
1403,1166,132,4,2053.3,303.27,7909.93,2024-07-30,8,32,3,14,10.0
1404,954,276,3,3680.48,194.92,10846.52,2024-03-27,2,19,66,4,
1405,1068,39,1,2117.54,72.89,2044.6499999999999,2024-04-18,3,42,62,25,17.0
1406,625,73,4,2321.84,339.79,8947.57,2024-07-24,8,44,93,8,1.0
1407,1076,87,5,3436.72,439.0,16744.6,2024-02-25,5,23,68,20,
1408,265,253,4,2206.3,488.93,8336.27,2024-02-15,1,48,39,27,5.0
1409,261,36,1,145.58,493.37,-347.78999999999996,2024-04-03,3,3,46,32,
1410,1106,175,4,1114.06,68.79,4387.45,2024-05-26,2,6,49,47,
1411,792,207,1,323.05,190.13,132.92000000000002,2024-04-20,6,30,71,10,
1412,183,93,1,4479.67,353.03,4126.64,2024-05-14,3,48,13,42,
1413,645,182,5,4464.0,403.18,21916.82,2024-07-28,6,23,65,32,12.0
1414,619,19,1,3004.16,387.12,2617.04,2024-08-12,9,7,13,13,12.0
1415,417,52,5,4773.65,122.22,23746.03,2024-06-10,10,20,55,2,
1416,881,228,5,3670.62,461.06,17892.039999999997,2024-09-23,6,11,100,13,
1417,668,242,2,100.35,377.92,-177.22000000000003,2024-01-29,9,47,58,6,
1418,1012,4,2,1042.22,39.19,2045.25,2024-01-21,7,45,15,45,
1419,453,183,1,4907.88,399.17,4508.71,2024-09-26,3,28,88,33,
1420,245,16,5,2137.1,448.22,10237.28,2024-08-18,10,4,4,41,1.0
1421,19,266,5,4393.56,143.83,21823.97,2024-01-09,3,17,81,41,
1422,1118,140,2,1801.36,73.82,3528.8999999999996,2024-07-03,2,30,50,34,2.0
1423,863,90,3,230.19,48.33,642.2399999999999,2024-06-06,1,3,62,43,
1424,87,110,4,4709.36,435.23,18402.21,2024-09-27,2,26,74,9,
1425,601,234,2,1706.85,121.67,3292.0299999999997,2024-08-10,2,23,88,12,
1426,786,269,3,2133.65,181.29,6219.660000000001,2024-04-14,1,7,93,19,
1427,701,110,2,4416.22,153.86,8678.58,2024-02-24,6,5,19,31,12.0
1428,970,197,5,653.52,485.25,2782.35,2024-04-16,3,36,14,32,10.0
1429,650,269,1,759.09,170.01,589.08,2024-05-24,2,14,100,44,20.0
1430,731,106,3,946.47,340.71,2498.7,2024-05-04,7,48,34,50,
1431,725,57,1,3114.17,464.66,2649.51,2024-07-08,8,12,67,16,7.0
1432,188,247,5,443.84,402.74,1816.4599999999998,2024-09-22,10,22,60,13,
1433,1157,171,5,4102.46,424.85,20087.45,2024-03-22,2,35,84,1,17.0
1434,698,4,2,1996.63,381.52,3611.7400000000002,2024-01-08,5,33,22,14,6.0
1435,491,227,2,2814.4,153.03,5475.77,2024-04-10,10,49,95,25,1.0
1436,762,190,3,923.03,105.17,2663.92,2024-04-26,7,2,6,28,
1437,1168,178,3,542.09,357.36,1268.9099999999999,2024-03-10,3,44,42,16,
1438,1162,93,4,927.57,415.03,3295.25,2024-07-22,7,10,41,10,
1439,240,12,2,1378.28,25.06,2731.5,2024-08-19,6,38,40,42,1.0
1440,1100,73,3,2533.8,384.77,7216.630000000001,2024-03-10,7,4,32,41,10.0
1441,882,92,1,2823.72,79.67,2744.0499999999997,2024-06-26,3,36,96,35,12.0
1442,387,163,1,4486.52,465.11,4021.4100000000003,2024-07-26,4,32,77,30,4.0
1443,270,53,1,4996.51,262.77,4733.74,2024-05-22,8,15,60,7,
1444,228,245,1,2848.28,418.54,2429.7400000000002,2024-03-25,6,36,25,20,
1445,363,230,3,3197.59,429.74,9163.03,2024-06-12,9,2,49,42,
1446,610,74,1,2906.59,239.44,2667.15,2024-05-13,4,19,33,11,5.0
1447,1011,143,5,2215.01,40.32,11034.730000000001,2024-06-04,3,1,67,10,
1448,332,198,4,4624.61,373.25,18125.19,2024-03-19,1,33,7,12,
1449,312,9,5,3280.95,152.01,16252.74,2024-09-22,2,20,53,35,13.0
1450,1138,194,4,2550.69,478.98,9723.78,2024-04-27,8,21,61,22,
1451,32,195,4,820.37,482.51,2798.9700000000003,2024-04-02,6,45,88,8,9.0
1452,405,173,3,4131.78,431.33,11964.01,2024-08-18,1,46,97,3,
1453,900,265,4,1050.85,465.76,3737.6399999999994,2024-04-04,6,37,74,18,1.0
1454,448,182,5,4323.91,5.58,21613.969999999998,2024-04-19,4,4,91,7,12.0
1455,624,66,4,651.94,267.79,2339.9700000000003,2024-06-04,1,45,57,49,
1456,263,188,3,2563.66,77.63,7613.349999999999,2024-06-12,6,37,35,18,1.0
1457,326,130,4,3285.34,288.98,12852.380000000001,2024-03-13,3,26,6,39,10.0
1458,854,255,2,3618.48,375.45,6861.51,2024-02-14,4,20,2,39,
1459,951,137,5,610.01,19.5,3030.55,2024-05-28,7,3,58,33,
1460,255,150,4,3731.71,165.99,14760.85,2024-06-06,10,12,16,35,
1461,1153,222,1,1897.19,177.87,1719.3200000000002,2024-05-19,7,12,73,42,2.0
1462,266,172,1,2036.91,260.76,1776.15,2024-05-21,5,28,62,10,
1463,162,51,4,1137.73,25.84,4525.08,2024-01-31,8,3,10,8,12.0
1464,1062,255,5,282.99,36.77,1378.18,2024-08-25,10,24,80,25,18.0
1465,541,18,2,2824.68,54.43,5594.929999999999,2024-04-09,9,28,1,21,
1466,960,130,1,129.2,8.98,120.21999999999998,2024-08-28,4,32,42,19,5.0
1467,1141,282,4,2805.02,446.38,10773.7,2024-04-08,10,4,67,15,
1468,10,186,2,3789.39,301.8,7276.98,2024-10-04,1,48,98,37,4.0
1469,959,107,1,2862.79,172.31,2690.48,2024-02-26,3,27,77,43,19.0
1470,108,273,4,847.32,278.61,3110.67,2024-09-27,8,2,92,3,5.0
1471,599,296,4,3722.84,53.63,14837.730000000001,2024-01-05,1,4,38,14,16.0
1472,575,116,1,4866.01,87.55,4778.46,2024-03-02,2,3,96,34,8.0
1473,39,207,4,3478.69,162.75,13752.01,2024-07-17,8,21,48,23,
1474,1171,296,4,2672.38,382.16,10307.36,2024-05-13,5,24,9,45,4.0
1475,64,247,3,3564.23,181.59,10511.1,2024-05-01,5,46,7,4,10.0
1476,496,184,5,3089.84,277.6,15171.6,2024-03-03,3,10,7,34,
1477,555,217,1,502.36,445.3,57.06,2024-02-09,2,18,26,21,3.0
1478,686,195,4,1198.71,396.14,4398.7,2024-08-19,3,40,57,1,2.0
1479,971,289,3,4881.6,425.72,14219.080000000002,2024-08-22,7,16,56,36,
1480,510,300,5,2212.22,425.11,10635.989999999998,2024-06-21,1,3,79,26,
1481,603,114,5,4517.84,464.24,22124.96,2024-03-01,3,38,6,33,1.0
1482,272,292,4,3987.49,94.08,15855.88,2024-06-28,3,50,51,37,
1483,747,226,4,722.7,472.88,2417.92,2024-09-04,9,15,30,1,
1484,515,277,3,147.63,468.91,-26.02000000000004,2024-04-08,5,1,73,14,10.0
1485,162,227,2,2547.25,233.51,4860.99,2024-06-16,5,13,51,26,18.0
1486,345,233,1,2325.99,398.35,1927.6399999999999,2024-08-10,6,10,20,30,7.0
1487,1189,37,2,1004.66,105.48,1903.84,2024-04-25,1,14,10,31,9.0
1488,599,268,2,3425.9,233.7,6618.1,2024-06-13,1,24,33,22,
1489,648,187,2,2650.16,54.17,5246.15,2024-03-20,9,21,15,1,12.0
1490,722,103,1,4557.03,441.56,4115.469999999999,2024-05-15,5,32,96,10,6.0
1491,1174,120,3,4136.87,175.4,12235.210000000001,2024-01-11,8,8,7,21,6.0
1492,1114,49,5,2376.45,308.25,11574.0,2024-03-20,6,43,16,25,5.0
1493,57,205,4,1980.28,153.14,7767.98,2024-02-10,1,19,37,46,9.0
1494,1035,4,1,4154.63,298.77,3855.86,2024-04-12,6,26,58,20,20.0
1495,627,197,1,4863.3,145.32,4717.9800000000005,2024-09-08,9,30,65,19,
1496,556,95,5,3544.6,222.98,17500.02,2024-03-07,7,46,81,38,6.0
1497,228,289,3,3018.1,187.03,8867.269999999999,2024-08-29,1,30,76,38,14.0
1498,187,136,2,3333.69,296.3,6371.08,2024-05-26,6,7,98,21,
1499,1182,35,2,2403.27,444.39,4362.15,2024-06-06,10,9,86,22,6.0
1500,811,107,3,4957.0,270.37,14600.63,2024-07-14,3,26,60,43,9.0
1501,967,198,2,4644.18,13.83,9274.53,2024-03-08,2,24,45,25,
1502,799,175,1,3741.35,308.56,3432.79,2024-01-11,5,25,24,46,17.0
1503,49,295,2,4457.02,214.81,8699.230000000001,2024-07-05,4,17,76,13,
1504,189,159,3,1083.39,3.77,3246.4,2024-03-22,3,29,69,31,
1505,988,233,3,273.11,383.91,435.42,2024-03-24,8,21,84,39,
1506,72,267,3,3834.0,301.55,11200.45,2024-02-02,4,23,88,1,
1507,529,122,5,1663.21,291.31,8024.739999999999,2024-05-25,9,16,71,2,18.0
1508,694,103,3,2557.89,355.56,7318.11,2024-08-22,5,12,4,22,
1509,1117,299,4,390.44,387.33,1174.43,2024-03-27,1,1,56,26,9.0
1510,48,242,1,3859.62,120.18,3739.44,2024-06-22,2,10,1,47,4.0
1511,537,100,4,2218.26,253.98,8619.060000000001,2024-04-19,5,47,22,13,11.0
1512,807,7,1,2005.47,327.96,1677.51,2024-04-16,9,50,76,37,
1513,78,2,5,4794.59,390.23,23582.72,2024-09-20,5,7,4,3,2.0
1514,926,81,4,4500.86,269.37,17734.07,2024-08-28,2,4,48,43,
