order_Id,Order_number,User_id,Total_amount,Discount_amount,Gross_amount,Shipping_amount,Net_amount,Order_date,Delivery_date,Status,Payment_status,Payment_type,Payment_transaction_id
421,79e099d6-68dc-4a5b-946c-eb7470d30037,383,1519.43,764.87,10571.88,114.59,2068.31,18-03-2024,22-04-2024,delivered,paid,netbanking,0d46c164-fb4c-4133-835c-84215f073d84
422,f1afa13b-4d46-46f6-8f16-01bc5e0a84e6,710,7932.25,1334.19,6714.95,317.26,8037.72,26-09-2024,06-04-2024,delivered,not paid,upi,ce1b899f-1baa-4fa4-9475-e2e7fc842712
423,4a7e6037-36a1-4898-bc5e-566186d56d46,432,2739.64,804.96,6398.73,117.54,3816.5,15-06-2024,23-06-2024,placed,paid,cod,97c4b53e-e761-4e0f-bbb6-d04163875654
424,c5f6a750-c721-405c-b574-f7defc268e0c,845,7426.43,1153.74,11314.7,171.76,3960.87,17-09-2024,28-08-2024,delivered,paid,cod,1f7fd1a3-f08f-469b-a15b-881d26751aa1
425,ab7280dc-d57d-4970-afae-34737da036cd,502,9227.25,1266.6,5691.62,119.2,10555.59,21-06-2024,28-04-2024,shipping,not paid,netbanking,b84b3ee4-41d3-4884-9028-13c8d08dd6f5
426,d117803c-9ef9-4b1d-9aa1-c2c8b4b6b504,285,3419.24,1981.5,11932.31,330.98,5488.5,25-03-2024,02-09-2024,delivered,not paid,upi,3efb9d92-3e9b-477b-a2fc-ba6dc8c5df3b
427,c3844523-219d-46e8-984f-2c0b843bfbd1,434,9848.97,1923.42,3593.73,472.61,5954.28,21-01-2024,10-02-2024,shipping,paid,upi,b12ce22d-2b71-46c2-ace2-884ee787b635
428,250e86ea-f9b4-4720-b756-3625cf8aa6f5,985,3871.24,67.21,5565.74,466.67,5830.08,02-02-2024,22-08-2024,placed,not paid,cod,9a6c20f7-0b73-42fd-bfec-c06c5284833a
429,8d195211-c24b-4709-994a-e30c13d081cc,930,5950.6,1276.38,8984.22,286.17,7850.16,17-08-2024,09-09-2024,delivered,not paid,upi,409c7524-1770-44f9-88a6-6833e5eedaf3
430,5d9899da-886c-4855-9672-e370c7e8553b,390,8841.31,1677.84,1721.37,119.51,9890.9,28-03-2024,16-06-2024,delivered,not paid,cod,f08ea214-2b56-4748-a4ec-5258bfa5a847
431,107e3827-8b03-4260-933b-429135f673db,877,3011.68,653.83,3439.75,274.83,767.91,11-01-2024,06-07-2024,processing,not paid,cod,f199728b-6a1e-45e8-9daf-1b776b451b9d
432,49a768fe-d31a-48bd-9ee8-31672ea22662,44,6504.12,44.84,7643.29,225.98,5024.73,25-01-2024,30-03-2024,processing,not paid,upi,e29a9bb7-09eb-4383-b88d-56be65fa3917
433,e060750d-4c6d-415f-80d3-319ab12ce10f,432,4948.69,1112.04,6028.27,499.91,10213.11,21-05-2024,22-06-2024,processing,not paid,upi,838d1520-514d-4c45-b1b7-a4d0c564288b
434,5f029ea9-30bd-4aea-b951-835e870df895,971,8419.32,1065.85,541.67,244.59,4000.87,29-01-2024,13-02-2024,processing,paid,netbanking,c1b2a5eb-5c94-42c5-bf2d-a88e853f2567
435,75d753af-6394-457a-95c4-ca95ed632c6d,143,7810.47,1240.74,9934.94,448.49,8181.44,11-09-2024,12-01-2024,processing,paid,upi,1e0b7d39-5504-40fa-9e5a-5e03a9699e25
436,2ddbf429-f756-4ad4-b7e5-bf7f22ac614c,237,6046.59,421.29,2970.95,270.85,9428.2,30-04-2024,21-08-2024,delivered,paid,upi,59f859d8-1b54-4673-ad80-60575e318dab
437,d5dfbcc2-ca30-46d2-b736-1e2ed09450ab,93,7098.17,880,11896.69,211.22,1178.36,23-07-2024,29-08-2024,processing,not paid,cod,61ad7f94-0a57-4731-8883-c47ee03d9b93
438,dbf6bf25-8d7a-4297-9258-ae3c4a8cd5e9,988,1795.42,1131.12,2356.54,387.85,7651.92,26-09-2024,11-04-2024,shipping,not paid,cod,2680c662-7625-411d-861c-df6e652de432
439,506470a0-dfc1-4899-bb1c-50339c2ad12c,464,8151.01,1545.14,525.75,497.95,7315.59,13-08-2024,22-03-2024,processing,paid,upi,87ac62d2-e0dd-48a2-9537-02d899a67aae
440,a5d386ea-badb-4790-81c4-55df41460c09,246,7128.18,1221.95,3869.81,424.88,3308.35,01-10-2024,26-06-2024,processing,not paid,cod,6e28f36b-0c73-4abf-af78-050d1364e955
441,72a61959-a5ae-4c90-be65-4c40bc9b9c7b,584,8875.43,1798.27,11038.67,229.45,2082.52,27-01-2024,29-05-2024,shipping,paid,upi,5ba2d6f7-0335-41cb-941a-4bfe04b3c4ea
442,1dd30025-1e95-4c8a-9f13-96e491258862,21,1505.4,1889.21,6647.28,296.72,3695.37,11-02-2024,24-09-2024,placed,paid,netbanking,3e747d86-91ca-4d64-a663-baa6d5666c52
443,249618a7-0696-486c-a6cc-27e99fe886e2,569,1346.36,1418.57,9120.33,281.47,5873.42,27-06-2024,31-07-2024,placed,paid,upi,ec775ec3-ee40-4ea6-9a11-cba5ddd89b59
444,4a184e83-173a-4577-ac8f-0fb716ca3fe3,549,2397.19,1753.06,10094.71,227.35,5650.73,08-01-2024,05-03-2024,delivered,not paid,cod,d7d37965-7fd1-4dcf-a321-1c001d3ba14d
445,30d04e31-b250-42b0-bf9a-0ba5826c8988,350,3427.46,1659.52,1252.54,228.49,3128.97,26-02-2024,18-03-2024,shipping,not paid,upi,c55a66a7-e844-4770-b10a-c8ea279f07c5
446,3cd3ea64-8dda-4ce3-a120-e384f257e5bd,57,2448.54,1785.87,2463.5,173.03,10120.74,12-09-2024,07-07-2024,delivered,paid,cod,2608ce89-ac18-4b91-9cfc-936456e6ecc3
447,8b4a4666-9ca3-41ed-9582-9f33c9865f44,817,8851.41,1736.21,11013.66,275.09,6339.62,24-06-2024,19-04-2024,shipping,paid,upi,bc1249f9-2604-4d70-b862-4c3d101d8089
448,0e63f6c9-f919-414a-8fa3-e0633c91d0b3,963,9973.64,398.88,5530.54,371.13,3220.61,06-01-2024,22-09-2024,placed,not paid,cod,75bd5cf1-f158-4e36-ab41-1a241c4c4320
449,8764dfc5-dace-4582-b748-e6aa4ccad8b1,466,2181.14,1419.17,3309.76,326.39,10280.74,05-01-2024,13-05-2024,placed,paid,netbanking,1538e3ce-5e86-4610-9e00-621ce6ff0fcb
450,e264d25e-ec50-405c-b76e-a4d5e871680f,605,8323.77,1996.98,991.25,351.6,5690.82,01-02-2024,13-06-2024,processing,not paid,upi,6091c4df-738b-40f1-87f3-a2140d533435
451,7b498eff-34b8-4bb4-890c-a2592f0279ae,34,1222.44,729.31,2762.51,399.12,9847.66,12-02-2024,15-05-2024,placed,not paid,cod,f80ea8ca-ee2c-40a9-a176-3f41c63ecd02
452,a5b15f73-66e2-4be7-86ba-5012c9227102,560,2167.14,299.97,8361.2,108.11,9605.07,25-02-2024,16-08-2024,processing,not paid,upi,1b587c32-2bf2-4dc0-8c5f-92acb6dce801
453,9513b784-7a9b-4828-a31a-368e6802414b,12,5710.16,748.2,9041.28,423.81,7900.49,22-06-2024,04-04-2024,shipping,not paid,cod,7a2c1781-c35f-43cd-b70a-6e1445aad2e4
454,08ebb4cf-df04-4948-afa6-8c3b9036b8c2,203,5529.96,1441.88,9671.49,253.11,2995.79,29-09-2024,29-06-2024,processing,not paid,netbanking,5991cf49-3bcf-4254-b340-29aa5c36dd21
455,9de33434-2bf9-4ff6-95ed-833df61679c3,316,1198.93,1468.77,2247.2,372.97,5105.13,05-04-2024,18-06-2024,shipping,paid,cod,4dd76e1d-ed67-4595-bf39-c196130c1725
456,c1fe0717-b05f-4ade-b5a5-c24d625d383e,77,6362.11,1849.53,7141.36,202.56,7346.84,10-09-2024,27-05-2024,processing,not paid,cod,c14ff502-8526-4c07-b236-0876d3546633
457,927323ca-6bac-4bca-b977-212ca570a170,994,9619.25,1206.9,6436.47,416.51,3735.78,15-07-2024,01-07-2024,shipping,paid,netbanking,b2ab2bce-e7e6-4b6c-bd26-a12573fc6d6a
458,d83b4947-cdbf-4505-87a4-6e334d3e99a5,76,9126.76,333.21,5596.78,316.96,6857.81,11-01-2024,22-01-2024,shipping,paid,netbanking,8cd8225d-a14d-405c-8cc8-452a92f00c61
459,f59cec42-d47d-46ae-a57b-487dbc0ba993,986,3549.71,931.87,3594.27,198.9,9607.15,27-02-2024,14-07-2024,placed,paid,upi,cc19c636-3e28-4a0e-b004-e408967b233a
460,899d396b-016c-421d-a157-f0cab0e28fd5,474,7837.76,17.59,2910.2,122.78,2944.13,23-08-2024,23-01-2024,delivered,not paid,netbanking,d1629935-9b8f-4a85-950c-be65defb0d49
461,cebf77ef-8116-455a-9c4e-e880a2c33d51,332,2879.5,1632.49,8266.26,465.89,7506.93,19-08-2024,11-02-2024,processing,not paid,netbanking,4529b5c3-9439-473b-a97e-572d75ead599
462,2f1575dd-dc00-4deb-8656-d5e1b9cf9f15,203,792.94,1033.47,6360.06,498.79,6793.27,15-02-2024,05-09-2024,placed,paid,upi,a39391a8-5011-4223-9e40-6018a7c172ab
463,424b65e3-c9b2-4f82-872e-e03295e18be2,529,5079.43,691.75,10804.56,83.19,6269.74,20-03-2024,18-08-2024,shipping,paid,cod,3cdc36b7-b561-4526-84ff-147821144a52
464,91cfdfb5-1dec-4423-9c7f-bf5e3a68e38d,147,1566.55,1028.2,10514.13,147.12,10163.59,27-06-2024,10-02-2024,processing,not paid,cod,cad1699b-caa2-45d6-b070-9707e5ac18f5
465,52b1eb01-635a-4662-bfe7-c28982370d54,255,4247.94,634.38,5010.16,304.58,2435,09-05-2024,11-06-2024,delivered,not paid,cod,b966a183-6561-4a8c-a963-b281b8decbe0
466,aa73f331-2f9b-4be7-86f4-294acd3a30fc,106,6339.9,473.7,1270.1,295.61,599.58,13-09-2024,29-06-2024,placed,not paid,cod,0a02c12e-3160-4259-8956-47b563c559c6
467,2af336c5-ad32-4266-ace3-4275ecdb051b,321,8437.25,1805.12,11178.17,259.67,1607.77,06-08-2024,14-01-2024,placed,not paid,upi,1c27a7d2-1ede-4f02-9a4a-e0da71ed09e1
468,ccc25e45-bf07-4162-844e-d40cb8363f1f,589,6325.48,1516.19,7442.54,132.77,8276.54,14-07-2024,03-08-2024,shipping,paid,cod,32bf4f59-daea-418e-bce8-4cc6c20a98f7
469,e4c8fafc-2a40-4bd6-b183-c1237d260c83,294,8249.19,1901.49,7766.27,365.63,9013.03,27-02-2024,23-04-2024,placed,paid,upi,e688e62f-a9a4-4df0-ba4e-d13de92ca6ad
470,c00cbc72-29ee-4b98-991b-13c7d6d0fed6,509,1886.56,1794.89,10436.11,387.42,3579.82,13-02-2024,05-05-2024,delivered,not paid,upi,65b590b9-6cc1-428a-b45f-8d72066f7d33
471,495da7aa-8c9d-46f3-af6d-537f2484dbba,985,2281.77,1927.62,2183.95,320.49,5280.82,03-01-2024,29-02-2024,shipping,not paid,cod,7d215af6-d740-4fa8-b5b9-5a2ed6c50df8
472,8d3dc45c-66db-4101-8532-522bc41510d4,202,8214.5,1156.33,5828.32,453.02,10057.9,04-10-2024,19-09-2024,placed,not paid,cod,c2915f18-60c9-4a29-a415-3b5956baf91c
473,a793e7eb-55ce-4aa1-923b-317d8d4181a7,49,3781.52,1603.89,11783.05,70.41,2261.29,28-04-2024,21-01-2024,shipping,not paid,netbanking,dc8ebe4a-96e3-4eef-9bbb-60d7e9577c81
474,d35153ec-01cd-493d-8b00-251eea43d674,688,3118.03,11.7,2893.09,260.3,2523.48,15-08-2024,29-06-2024,shipping,paid,upi,0e4004b4-4d18-49a6-929f-119d92a4dbcd
475,57749ba5-cf73-4f6c-8b19-cea08aa91653,433,6944.3,768.44,8137.46,492.13,9853,31-01-2024,29-06-2024,shipping,not paid,cod,48ddde35-636b-4887-8366-eedba9a2ace0
476,f94f2419-1d9a-41b8-9381-a7985cf4fdd3,32,4351.6,1680.76,703.84,343.92,1401.83,25-07-2024,12-03-2024,processing,not paid,cod,3999526c-590a-4371-9bef-318e7a48892d
477,c9f24017-11d1-468b-91a5-97452cf4c336,378,4809.23,1325.29,3031.11,388.89,5167.88,10-07-2024,12-01-2024,shipping,not paid,cod,80f7b2c2-c1c6-4b2a-acfc-ea82cf805b81
478,33497c19-17af-43ce-a0bf-b4be0ddcd5cc,113,1560.71,1438.99,1192.65,450.01,5235.36,22-07-2024,05-07-2024,placed,paid,netbanking,ea6e71a4-7055-4648-a115-be8ca6c8a020
479,9db9dbf5-7eda-44b5-9fc7-c49e4dd80877,548,1668.64,785.58,7173.39,463.83,8566.87,31-05-2024,18-06-2024,shipping,not paid,netbanking,343b856b-4ce5-44c5-9a2e-31f2e1526af9
480,cefde4e6-1367-4876-bb63-37f06e4faf52,114,2006.92,1786.52,5534.43,321.7,6626.79,08-08-2024,15-01-2024,shipping,paid,netbanking,f84bdbc9-e0ae-4725-98c2-bffc58892b74
481,c5ee8e6c-e59a-42c6-816e-c90d01c62331,695,2835.38,1951.94,4714.98,153.07,2303.64,04-05-2024,31-08-2024,delivered,paid,netbanking,0c03a51f-9a30-4de7-84e5-76ad1c413c11
482,3941eb64-9087-468a-bbff-23215cf7d4c8,898,4840.01,385.69,543.02,470.74,1723.98,20-05-2024,16-01-2024,delivered,paid,upi,593a74e6-7943-40f3-9ca1-60d5e1d0a98c
483,8e109cf8-17f2-4a4f-afe8-badb8529e1a9,532,9964.15,17.05,10776.19,478.19,6961.56,14-06-2024,29-09-2024,placed,not paid,cod,209606fd-4702-4191-bd67-ac5e4b3f88ff
484,39898f01-ee3e-45e6-8446-e6bc76f068c0,698,1122.85,380.93,10288.46,436.3,8588.06,14-05-2024,03-03-2024,placed,paid,cod,b84cd6d8-df65-461e-ae40-c20dd339efd6
485,f99e9d5d-d541-4f5b-9c44-4782b4231ed2,182,4246.44,1476.99,9729.46,121.43,5581.68,13-02-2024,10-05-2024,processing,not paid,cod,c72b71cd-f7ab-4f76-b093-69ba730a2890
486,8df8af3c-291e-4d10-8803-81ee04e25014,703,3374.15,904.35,8226.71,80.32,10260.81,16-06-2024,02-03-2024,shipping,not paid,netbanking,dce5268f-c5f3-47f5-bc0c-ae3ba0f46195
487,e6d78719-c98c-422e-8baf-101dfbbf1fa2,498,9432.56,213.29,997.27,156.43,3743.75,11-02-2024,30-01-2024,shipping,not paid,netbanking,7faeb341-8580-48f5-98ea-4baf10c603f4
488,b08abe61-be51-4075-bb24-19779a828a72,659,9991.49,0.42,4127.49,471.45,6245.68,31-08-2024,12-02-2024,placed,paid,netbanking,3645426c-0d9e-4292-9a12-7e1cb940c5ce
489,b55a8657-4730-4820-bd52-4012b5d1ae49,451,6369.88,765.25,7120.15,363.07,5271.76,13-03-2024,12-09-2024,placed,paid,upi,c0c03f64-d96d-4f9a-a939-0e985cae2550
490,dc404b3e-1891-4e91-bb07-498f862894f1,279,7772.64,868.26,9072.3,203.27,5749.2,07-09-2024,30-04-2024,processing,not paid,cod,8bc73147-8cc3-41e6-a5dc-78fe099bed42
491,c51ef0e9-10ad-467f-9429-bc50bdf78bfa,897,7482.38,1396.9,6741.92,205.71,7244.57,09-07-2024,03-09-2024,delivered,not paid,cod,711d2c83-d92e-478b-90f4-53cf3c407989
492,b3905735-0a80-4372-860a-a8283718adba,106,8350.26,1204.35,3579.91,281.12,8933.39,24-08-2024,08-01-2024,shipping,paid,cod,998912af-b929-4046-bbae-5e09c14a67ff
493,43e0ad1d-ee87-466f-a709-ebb444dc32fa,10,3930.07,406.27,4046.89,478.02,1308.67,28-07-2024,02-09-2024,shipping,not paid,cod,b9097db1-48bf-40b5-8b0f-d3edebd74bf8
494,626b37eb-e965-4113-99f2-4491ce9d31f6,56,9023.1,1212.25,3000.35,415.22,8842.63,28-08-2024,26-08-2024,shipping,not paid,upi,41ca01e6-7d83-488c-93b1-6f1247112178
495,d932134c-b0f1-47b5-868a-bb482ae4047f,792,786.66,111.7,10894.26,92.82,10685.26,04-10-2024,13-02-2024,placed,not paid,upi,836f5f34-7b65-4c52-ba05-e151b7dc57f1
496,151e6f62-33c4-40e6-9d20-7d612d918944,958,3015.57,403.04,7906.17,123.94,4152.41,22-07-2024,30-09-2024,processing,paid,netbanking,cc776291-614e-4021-b807-087c16d1ec0a
497,04304c05-f6d1-4a84-ab11-eb56ee5c534f,83,6255.54,826.71,6149.23,274.74,5542.88,03-05-2024,04-07-2024,shipping,paid,netbanking,96a733f3-95db-4b1f-af22-55aa177aff51
498,dd81daa4-da6e-4943-aaa5-8344f1859ce4,92,1812.64,478.63,6444.97,127.7,1447.99,10-09-2024,14-07-2024,processing,paid,cod,65896677-4c32-4a43-9050-c9445b538b96
499,a626dfeb-4a16-4edf-9ea1-91798c8a3b01,949,9436.41,409.56,6563.09,288.67,1854.02,21-02-2024,05-10-2024,placed,not paid,cod,44cbb97d-898d-4c4e-8ec8-033ccd7387be
500,942b1012-45c3-4931-8df6-3a93b8484c57,313,6690.39,414.85,7740.4,411.56,4080.23,07-09-2024,19-09-2024,placed,paid,upi,0e4b6757-08e3-42a7-b8d7-959fb680fc88
501,970f6107-aeca-4b38-99bb-d91e1ec36885,696,5604.08,1384.72,11397.8,424.1,10334.84,30-03-2024,11-06-2024,placed,not paid,cod,bf7cf7d7-0fe7-4712-85a1-1ee3be69ea1d
502,81866d48-9f9f-44b7-be23-7995d67e0848,480,3627.75,1702.11,2090.01,459.48,8091.12,03-04-2024,07-04-2024,delivered,paid,cod,b6c3217e-3e4e-476c-9296-ba423a38e463
503,0ad2f0f6-b829-42a8-a1a5-989e6fed5ef1,726,9512.44,736.74,5477.13,324.48,3788.31,22-01-2024,19-07-2024,shipping,paid,upi,a9694347-6883-4e5a-9dd8-f524d89dc1ab
504,02ac9c09-6629-4ad5-b1ab-d8e6ed6d414e,575,6887,859.94,8366.9,223.36,4795.97,06-04-2024,04-09-2024,shipping,paid,netbanking,bda60e3b-b93b-4137-a702-4eb45ce74784
505,a91cc3e7-0cfe-40b4-98cd-216ae831bf19,50,3760.56,1283.25,9194.52,161.31,2857.88,13-09-2024,23-01-2024,delivered,paid,cod,918f8bdc-ef2c-4fc6-884d-e43b14320e4d
506,276ee294-add5-4525-83b8-f89f7aff55f5,788,6754.17,1490.22,4025.25,403.83,3766.93,10-08-2024,22-09-2024,processing,paid,cod,2b2c2d9d-6a48-4d96-b6b0-85aaab45afc5
507,ff74a692-69c9-4eb0-a8e7-d1ea69cd5f81,284,2328.9,1248.92,11763.72,176.35,5201.46,11-06-2024,07-01-2024,processing,paid,upi,7f8adc80-bf61-4f84-8581-c507fee09227
508,843c60a0-33a6-4611-b397-7a4fd4d13b74,679,7565.09,1341.1,7235.43,64.77,8427.28,23-04-2024,29-01-2024,processing,not paid,cod,c7b5793a-a9f7-4aa9-9692-7bb607b986d7
509,b3bb8006-256e-4a30-99e2-bde75f6ec5ed,772,2420.98,552.27,2191,268.74,571.13,06-07-2024,19-05-2024,placed,paid,netbanking,c032166e-c92f-4a49-add6-16fc61b4d287
510,4238e917-1ea9-4696-860a-e9918c8f38b6,777,3965.2,966.58,5327.18,84.73,10490.72,23-01-2024,01-08-2024,shipping,not paid,netbanking,83dbf144-78e5-47a5-b5e6-1e29b1ff4100
511,30648962-753b-4f7d-aee6-cf155090e1c2,78,8798.83,485.14,10913.42,319.67,1623.71,26-07-2024,06-07-2024,delivered,not paid,netbanking,08294bb0-1754-43f7-8714-30dc0d8976cc
512,0aefa228-daed-45c3-8751-be8723600b1d,523,7694.67,1078.02,5153.57,361.1,4919.07,03-04-2024,15-07-2024,shipping,not paid,upi,73b7923b-4961-47ff-8241-a7974ccbccb8
513,b2a33c61-90b2-4f9c-a62d-5b9e6a4c757a,804,1842.95,1040.81,9520.48,453.65,9459.08,17-01-2024,01-03-2024,processing,paid,cod,c07630db-2f33-44fb-a616-f11ce823c6d3
514,69445d8f-7dd1-449b-9c04-27861a4463da,273,2264.03,1465.42,2209.71,356.72,2678.62,28-03-2024,03-10-2024,delivered,paid,cod,2841c6ae-833f-412a-b309-2241292e4fdb
515,9fbeb469-8fbf-4f59-98b4-ece22553723e,490,1873.63,1666.16,5210.69,138.46,3502.11,30-07-2024,18-09-2024,shipping,not paid,netbanking,97a4fc00-4760-4369-8fcc-77909490d4e1
516,64a94ed8-ffcf-4c41-839a-ab10ce2a16ed,534,4928.31,239.72,3461.38,207.9,8908.55,27-07-2024,30-08-2024,processing,not paid,upi,d5a58a52-ba83-46db-8b3c-0f9314680119
517,b1e8ebbe-d9c6-4bb0-a6c9-33b88f5c3a26,723,9625.71,1360.75,11914.2,429.4,5354.47,16-06-2024,07-08-2024,placed,not paid,cod,70b55f5e-025e-45ea-9051-f6ac94101fab
518,24e3d779-c60a-4df9-9b7e-80a63a5fa76d,564,4390.62,250.84,6070.75,465.73,4357.9,20-09-2024,21-03-2024,delivered,paid,cod,3ab8bfa8-8042-4f79-95f0-70bf9ee760a7
519,3890f018-4458-486e-8781-18a3045b4236,493,8732.71,1235.49,7722.89,81.94,1487.85,19-02-2024,30-07-2024,processing,paid,netbanking,a368df58-ff54-4fec-bd6a-3aa5effe43a0
520,86ff401e-ff86-48ec-96a4-1b1c09a4983a,185,4070.22,1377.27,7371.06,354.08,6226.19,21-02-2024,13-07-2024,processing,paid,upi,f6f2b686-0b92-402b-a443-25ee29e6324a
521,f5d3a690-536f-4ddd-be32-d632331e497d,399,2127.57,550.22,7496.76,466.06,5562.38,25-02-2024,21-09-2024,placed,paid,cod,6f9b10a7-6eaf-424e-9fa4-f055ec021785
522,1d5c8108-0616-4361-b936-225255b671ab,201,1817.13,1806.2,5188.19,126.12,7111.42,14-07-2024,29-02-2024,shipping,not paid,upi,26dd06eb-569b-4844-b543-7d470842914c
523,5f76dd07-0176-4011-97bc-30ecb1400bdf,778,3587.45,210.54,2860.96,399.61,2176.9,25-09-2024,17-06-2024,shipping,paid,upi,1c9286ea-6307-4a91-939e-c9759438ace6
524,8c125436-8a4e-463a-b883-f9119e27ebae,263,7360.41,1963.48,10722.62,395.34,10033.6,21-09-2024,13-07-2024,delivered,paid,upi,ff2664f5-5541-4b62-9f10-223c6deee7f7
525,20808a86-7d1c-4031-b7ac-6d72515c6a68,770,3371.38,1970.73,3971.28,136.34,4649,18-04-2024,15-06-2024,placed,not paid,netbanking,2f88aeb7-f4da-4842-a846-7ce91a1e0c81
526,d7435146-1bfd-485d-a2d9-afed9ffb0414,793,7328.55,382.91,11734.6,464.42,5930.5,10-02-2024,21-04-2024,delivered,paid,upi,499094e1-bc42-4835-adb1-a866a19ac2d3
527,c111d8d9-1a70-4f9b-87e1-f8aa4f4b18ce,992,1096.93,874.1,8388.44,75.88,5940.5,25-08-2024,16-04-2024,processing,paid,cod,54842f6a-da9c-4334-94a5-d727ca683c27
528,558255af-b5b7-40dd-83c9-e1d42aad0a20,400,1771.74,441.61,7352.83,285.24,6766.17,04-03-2024,14-09-2024,placed,not paid,cod,28d60059-6772-4a21-86ca-dea432ba6c62
529,debd54d4-b317-48c4-a086-c92203898886,440,8664.43,1173.98,10543.61,63.98,4974.39,19-08-2024,12-06-2024,delivered,paid,cod,c4285f2a-8bfa-41bd-8b13-1afeded16dea
530,37b21209-cb99-4735-bfe0-5743da78353d,232,3809.24,550.55,2823.08,363.34,9440.01,09-09-2024,15-01-2024,delivered,not paid,netbanking,ad338054-ce94-4bac-9080-674916b47549
531,3805dc29-6985-468e-abf1-c74377a598f9,79,5884.75,1504.03,6455.83,466.05,5289.36,18-01-2024,15-06-2024,delivered,not paid,upi,e0feb7f8-9fc5-40f2-882d-2863909548f1
532,0b114665-7e1f-43fa-b6c6-ca13c5d52bff,511,5615.89,1099.7,2657.85,253.14,575.64,14-09-2024,09-05-2024,delivered,paid,cod,0abb1ab7-7b70-4adf-a075-7b4c67a42b25
533,6575a99d-d94a-48fc-8637-ff895eccf1c4,379,7448.75,305.9,10372.31,61.74,7260.35,13-06-2024,07-08-2024,delivered,not paid,cod,37e95d45-2ace-4598-a9ab-4cfa68c1bc10
534,c9e67715-a988-4134-bb13-f5cdf5bfe416,28,1554.46,872.58,4236.05,347.61,5647.42,14-02-2024,01-04-2024,shipping,not paid,upi,a266dae9-c247-4bf8-96e8-2521cad0a444
535,ac25d7e6-53e4-405e-9025-7d587b45939b,313,9099.87,1962.17,8776.49,244.79,3058.64,21-06-2024,13-08-2024,shipping,not paid,netbanking,264cc0f2-1fe1-43e2-b75f-d1d00e712fd6
536,3ee8ad14-b957-4b18-8905-2c85d9315f0f,814,4189.39,1457.78,3707.4,276.47,6502.7,17-01-2024,01-09-2024,placed,paid,cod,49ac5068-3444-436e-a665-11a896a4ad14
537,3f406b29-a2ef-46f2-8175-f8be630f8a6b,954,2391.54,1918.25,5170.94,211.23,1829.57,03-02-2024,16-01-2024,processing,not paid,netbanking,eba64460-9196-478b-b110-1c1743b9f354
538,7782e91b-9181-460a-ab4b-869c79aede6a,612,4292.98,958.74,3721.41,269.99,2363.76,26-05-2024,06-05-2024,placed,not paid,netbanking,67c6b36d-a947-4ce0-8304-5dc9bf93918c
539,b608b4e6-c391-4320-886c-79a297fe1274,424,5889.96,1578.69,3787.03,225.77,1227.32,27-01-2024,03-02-2024,delivered,paid,netbanking,be5b18bf-92b5-46e8-96e6-51274724d686
540,84559509-14be-4947-a957-0f47ce8f4230,449,5341.38,892.1,5424.32,148.32,3623.19,27-04-2024,25-06-2024,placed,paid,upi,e70fa63a-bdce-49cd-ab37-79b74821d7c5
541,4dd30b83-dac8-4060-889d-02762de494e4,45,8209.98,1284.05,4005.27,264.88,9679.11,02-04-2024,18-05-2024,placed,not paid,netbanking,078382c1-6b4a-4927-bc84-8d56fe232a4b
542,4500c014-532e-46ac-ab80-a7f47648e76a,328,7475.7,605.75,4744.34,222.59,10976.17,17-09-2024,27-01-2024,placed,not paid,cod,077c0038-6fc2-4068-8c7a-bcecd1430745
543,b5d66626-3ab6-4d01-a161-0c5be25dc3af,264,5598.88,316.81,766.47,299.7,5312.18,14-06-2024,17-05-2024,placed,not paid,cod,dd059ec6-e4d1-49ea-9ad9-b9e4d8464c78
544,151f8ab7-90de-4e1f-82dc-c5a2e7067f27,663,6984.46,1863.27,5074.25,252.39,3303.51,13-05-2024,06-09-2024,processing,not paid,upi,b06231a2-1d57-4670-8927-6e76075743c6
545,e25eed21-4d69-470f-8cc0-a2199f0d990a,996,5505.2,383.82,3199.06,200.18,4420.3,15-01-2024,26-08-2024,shipping,not paid,cod,7636a793-00ca-4577-9993-fd4791424311
546,13c5c9b5-0fed-47a0-92bd-e847ada69623,512,2371.17,1860.92,10308.58,145.66,4051.45,27-09-2024,26-01-2024,delivered,not paid,upi,272292d0-a74f-4cd6-93bb-8a4c215f201d
547,5ad6f396-fb91-42f8-ba16-a0dd985e85bf,16,6419.55,477.95,8275.59,361.86,9201.11,26-02-2024,14-07-2024,placed,not paid,cod,383eb7b5-83a1-4455-a3f3-e9b803384a24
548,e3b6626d-aa2a-4387-b458-5e7e58419d4d,873,4624.34,70.14,7622.3,134.95,7658.48,15-08-2024,18-07-2024,processing,not paid,netbanking,dfdebec4-7fb0-468e-9bd3-33614b947658
549,ddb4909b-efa5-475f-8d06-0f8a41ce2ed2,60,5119.3,291.11,10997.25,441.08,3642.24,08-08-2024,17-02-2024,shipping,not paid,upi,58656705-3fc0-456a-8472-861fecf39ad5
550,f3755ebd-ab77-4de3-836d-4ab10b87be88,617,8368.59,447.7,11020.5,117.9,7687.07,15-09-2024,28-03-2024,placed,not paid,netbanking,9b33618e-d475-408b-abf4-d50d5773d206
551,bb30808a-10a4-4103-b1ef-bcdfc366f5ea,928,4544.71,781.82,11611.25,99.51,9775.73,27-09-2024,06-02-2024,delivered,paid,cod,459490b1-fe11-4f22-820e-180492882536
